category_main_cb,category_type_cb,price,floor,area_usable,has_elevator,has_terrace,city,latitude,longitude,floor_number,500m_atm_distance,500m_bus_public_transport_distance,500m_kindergarten_distance,500m_medic_distance,500m_metro_distance,500m_playground_distance,500m_post_office_distance,500m_restaurant_distance,500m_school_distance,500m_shop_distance,500m_small_shop_distance,500m_train_distance,500m_vet_distance,status_development,status_new,status_very_good,layout_1kk,layout_21,layout_2kk,layout_31,layout_3kk,layout_41,layout_4kk,layout_51,layout_5kk,layout_6_plus,layout_atypical,building_type_wood,building_type_stone,building_type_modular,building_type_assembled,building_type_panel,building_type_skeleton,building_type_mixed,condition_new_build,condition_under_construction,condition_very_good,district_praha_1,district_praha_10,district_praha_2,district_praha_3,district_praha_4,district_praha_5,district_praha_6,district_praha_7,district_praha_8,district_praha_9,metro_dist_A,metro_dist_B,metro_dist_C,1000m_A,1000m_B,1000m_C,nearest_station_name,nearest_station_Bořislavka,nearest_station_Budějovická,nearest_station_Chodov,nearest_station_Dejvická,nearest_station_Depo Hostivař,nearest_station_Flora,nearest_station_Florenc,nearest_station_Hlavní nádraží,nearest_station_Hloubětín,nearest_station_Hradčanská,nearest_station_Háje,nearest_station_Hůrka,nearest_station_I. P. Pavlova,nearest_station_Invalidovna,nearest_station_Jinonice,nearest_station_Jiřího z Poděbrad,nearest_station_Karlovo náměstí,nearest_station_Kačerov,nearest_station_Kobylisy,nearest_station_Kolbenova,nearest_station_Křižíkova,nearest_station_Letňany,nearest_station_Luka,nearest_station_Lužiny,nearest_station_Ládví,nearest_station_Malostranská,nearest_station_Muzeum,nearest_station_Můstek,nearest_station_Nemocnice Motol,nearest_station_Nové Butovice,nearest_station_Nádraží Holešovice,nearest_station_Nádraží Veleslavín,nearest_station_Náměstí Míru,nearest_station_Náměstí Republiky,nearest_station_Národní třída,nearest_station_Opatov,nearest_station_Palmovka,nearest_station_Pankrác,nearest_station_Petřiny,nearest_station_Pražského povstání,nearest_station_Prosek,nearest_station_Radlická,nearest_station_Rajská zahrada,nearest_station_Roztyly,nearest_station_Skalka,nearest_station_Smíchovské nádraží,nearest_station_Staroměstská,nearest_station_Stodůlky,nearest_station_Strašnická,nearest_station_Střížkov,nearest_station_Vltavská,nearest_station_Vysočanská,nearest_station_Vyšehrad,nearest_station_Zličín,nearest_station_Černý Most,nearest_station_Českomoravská,nearest_station_Želivského
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9350000.0,4. podlaží z celkem 5 včetně 1 podzemního,82.0,0,0,Praha,50.0310706214889,14.5184797980607,4,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4174.671552281267,8294.173901026608,626.3015877409905,0,0,1,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5950000.0,5. podlaží z celkem 23 včetně 1 podzemního,36.0,1,0,Praha,50.1278122019034,14.4202972623797,5,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3553.1246192374856,4379.147184863988,2553.536935403574,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13000000.0,3. podlaží,60.0,0,0,Praha,50.07299343087854,14.431260972453106,3,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,520.5191988746406,903.6450599121331,276.8732544248558,1,1,1,I. P. Pavlova,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5990000.0,-1. podlaží z celkem 5 včetně 1 podzemního,37.0,1,0,Praha,50.0711296328279,14.3512695287418,-1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,869.3933880277767,2256.644095434866,5636.818489967481,1,0,0,Nemocnice Motol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13490000.0,3. podlaží,94.0,1,0,Praha,50.04390083300647,14.515306508691982,3,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2731.285957516917,6940.599495558851,1684.8686935655242,0,0,0,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6950000.0,3. podlaží,45.0,0,0,Praha,50.0366968129746,14.383015328667344,3,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5231.639549907679,2154.7295695803386,4283.322620047109,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8500000.0,4. podlaží z celkem 12,69.0,1,0,Praha,50.032612,14.506753,4,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3928.477499207037,7666.347651422538,553.3341786643723,0,0,1,Opatov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7399999.0,3. podlaží z celkem 6,55.0,0,0,Praha,50.035119,14.413791,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4769.310532545624,2979.8681658863006,2558.912359525566,0,0,0,Pankrác,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8990000.0,3. podlaží z celkem 5 včetně 1 podzemního,66.0,1,0,Praha,50.1560209961053,14.5215933077888,3,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9006.883708925916,5096.89180282142,3434.788324515079,0,0,0,Letňany,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8850000.0,2. podlaží z celkem 3,52.0,0,0,Praha,50.0679972428706,14.392004320223,2,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2827.209629377922,927.0261461944834,2791.611845878543,0,1,0,Anděl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12920000.0,2. podlaží,58.0,0,0,Praha,50.06789161645877,14.45670398371738,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1171.2706000376809,2792.2255332417476,1954.0855834487518,0,0,0,Flora,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6200000.0,8. podlaží,30.0,0,0,Praha,50.0567788889,14.4901952778,8,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1747.8654387906251,4846.699979785959,2331.959425742259,0,0,0,Skalka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14500000.0,4. podlaží z celkem 4 včetně 4 podzemních,116.0,0,10,Praha,50.1330112158058,14.3778032738547,4,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3780.6618340901077,6161.563465455483,5253.9156016056195,0,0,0,Dejvická,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7499000.0,5. podlaží z celkem 8 včetně 2 podzemních,52.0,1,0,Praha,50.104781,14.486521,5,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3065.9305430044005,484.56593927369346,1814.6808506100774,0,1,0,Českomoravská,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7490000.0,5. podlaží z celkem 7,49.0,1,0,Praha,50.107837444,14.474707675,5,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3277.50092808893,394.1543079579299,2101.9869624777807,0,1,0,Palmovka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",16940000.0,1. podlaží z celkem 4,83.0,1,22,Praha,50.0391472480019,14.3212547990726,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4243.18327292973,725.5454339133697,8233.010419941995,0,1,0,Luka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8590000.0,2. podlaží,47.0,1,12,Praha,50.106546105826,14.547200875473,2,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4139.454091011812,767.5903533921324,3034.1959556490433,0,1,0,Hloubětín,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13493000.0,3. podlaží z celkem 4,81.0,0,0,Praha,50.089264479,14.669036349,3,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11021.53449474243,6934.21067759897,11605.692127353994,0,0,0,Černý Most,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7850000.0,5. podlaží,55.0,0,0,Praha,50.104338075551624,14.485521580062768,5,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2998.8108913610477,569.9338788731993,1892.1037153295786,0,1,0,Českomoravská,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13650000.0,3. podlaží z celkem 3,80.0,0,0,Praha,50.059363549,14.383011553,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3485.5514141357407,444.7794283132558,3405.64209806791,0,1,0,Radlická,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",26310000.0,6. podlaží,120.0,1,1,Praha,50.0774373,14.4460934,6,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,219.67171977844646,1516.983914045446,1038.2495672613627,1,0,0,Jiřího z Poděbrad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6950000.0,5. podlaží z celkem 8,40.0,1,0,Praha,50.046772,14.4475682,5,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3234.259480264698,3191.059188019893,276.58090010205217,0,0,1,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9500000.0,5. podlaží z celkem 5,53.0,1,0,Praha,50.0650754015924,14.4504951173825,5,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1397.0370295708024,2516.3719432455973,1453.6217202387732,0,0,0,Jiřího z Poděbrad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6490000.0,3. podlaží z celkem 6 včetně 1 podzemního,27.0,1,0,Praha,50.055861284756446,14.43691642884777,3,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2147.0817266982403,2067.035162110526,207.86702458827793,0,0,1,Pražského povstání,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12790000.0,7. podlaží z celkem 14,86.0,1,0,Praha,50.1035522998062,14.528929350334,7,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3292.875658172465,639.2544680290684,2581.8652904968567,0,1,0,Hloubětín,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13990000.0,6. podlaží,98.0,0,20,Praha,50.08666376925048,14.446578073909075,6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1023.4506973251949,669.6923624651746,673.6179026798281,0,1,1,Florenc,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8250000.0,2. podlaží,54.0,1,0,Praha,50.10413133308236,14.52824664577317,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3341.892323156355,649.916238491023,2504.659978533132,0,1,0,Hloubětín,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7590000.0,3. podlaží z celkem 6,53.0,1,0,Praha,50.047718,14.492527,3,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2487.741482758853,5811.430045088458,1587.2779920816395,0,0,0,Roztyly,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10250000.0,5. podlaží,63.0,1,0,Praha,50.07242969835844,14.396555521762199,5,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2243.190611602373,550.9739856180204,2407.313826099765,0,1,0,Anděl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",16780000.0,4. podlaží z celkem 4 včetně 1 podzemního,113.0,1,0,Praha,50.0235588669626,14.4877273822285,4,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5131.645323115644,7020.7760614007675,924.6459081190635,0,0,1,Chodov,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7950000.0,5. podlaží,63.0,0,0,Praha,50.038470261491774,14.562306075196442,5,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5107.063867465297,7605.1857231969725,2644.6975723804926,0,0,0,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
